DATE,OPEN,HIGH,LOW,CLOSE
12/30/2014,10.680000,10.680000,10.680000,10.680000
12/31/2014,13.170000,13.170000,13.170000,13.170000
01/02/2015,11.260000,11.260000,11.260000,11.260000
01/05/2015,11.250000,11.250000,11.250000,11.250000
01/06/2015,11.960000,11.960000,11.960000,11.960000
01/07/2015,11.180000,11.180000,11.180000,11.180000
01/08/2015,9.810000,9.810000,9.810000,9.810000
01/09/2015,9.820000,9.820000,9.820000,9.820000
01/12/2015,9.970000,9.970000,9.970000,9.970000
01/13/2015,11.680000,11.680000,11.680000,11.680000
01/14/2015,12.160000,12.160000,12.160000,12.160000
01/15/2015,12.640000,12.640000,12.640000,12.640000
01/16/2015,12.530000,12.530000,12.530000,12.530000
01/20/2015,11.300000,11.300000,11.300000,11.300000
01/21/2015,10.840000,10.840000,10.840000,10.840000
01/22/2015,9.570000,9.570000,9.570000,9.570000
01/23/2015,9.750000,9.750000,9.750000,9.750000
01/26/2015,8.910000,8.910000,8.910000,8.910000
01/27/2015,9.230000,9.230000,9.230000,9.230000
01/28/2015,10.120000,10.120000,10.120000,10.120000
01/29/2015,10.370000,10.370000,10.370000,10.370000
01/30/2015,12.290000,12.290000,12.290000,12.290000
02/02/2015,11.230000,11.230000,11.230000,11.230000
02/03/2015,10.040000,10.040000,10.040000,10.040000
02/04/2015,11.020000,11.020000,11.020000,11.020000
02/05/2015,10.640000,10.640000,10.640000,10.640000
02/06/2015,10.580000,10.580000,10.580000,10.580000
02/09/2015,10.750000,10.750000,10.750000,10.750000
02/10/2015,9.900000,9.900000,9.900000,9.900000
02/11/2015,10.130000,10.130000,10.130000,10.130000
02/12/2015,9.520000,9.520000,9.520000,9.520000
02/13/2015,9.010000,9.010000,9.010000,9.010000
02/17/2015,9.630000,9.630000,9.630000,9.630000
02/18/2015,8.640000,8.640000,8.640000,8.640000
02/19/2015,8.760000,8.760000,8.760000,8.760000
02/20/2015,7.940000,7.940000,7.940000,7.940000
02/23/2015,7.390000,7.390000,7.390000,7.390000
02/24/2015,6.690000,6.690000,6.690000,6.690000
02/25/2015,8.200000,8.200000,8.200000,8.200000
02/26/2015,7.800000,7.800000,7.800000,7.800000
02/27/2015,7.450000,7.450000,7.450000,7.450000
03/02/2015,6.720000,6.720000,6.720000,6.720000
03/03/2015,6.780000,6.780000,6.780000,6.780000
03/04/2015,8.720000,8.720000,8.720000,8.720000
03/05/2015,8.450000,8.450000,8.450000,8.450000
03/06/2015,8.570000,8.570000,8.570000,8.570000
03/09/2015,7.650000,7.650000,7.650000,7.650000
03/10/2015,7.300000,7.300000,7.300000,7.300000
03/11/2015,8.470000,8.470000,8.470000,8.470000
03/12/2015,7.590000,7.590000,7.590000,7.590000
03/13/2015,7.550000,7.550000,7.550000,7.550000
03/16/2015,7.260000,7.260000,7.260000,7.260000
03/17/2015,7.300000,7.300000,7.300000,7.300000
03/18/2015,7.690000,7.690000,7.690000,7.690000
03/19/2015,7.610000,7.610000,7.610000,7.610000
03/20/2015,7.560000,7.560000,7.560000,7.560000
03/23/2015,7.140000,7.140000,7.140000,7.140000
03/24/2015,6.940000,6.940000,6.940000,6.940000
03/25/2015,7.520000,7.520000,7.520000,7.520000
03/26/2015,7.610000,7.610000,7.610000,7.610000
03/27/2015,7.020000,7.020000,7.020000,7.020000
03/30/2015,6.770000,6.770000,6.770000,6.770000
03/31/2015,6.320000,6.320000,6.320000,6.320000
04/01/2015,7.020000,7.020000,7.020000,7.020000
04/02/2015,6.320000,6.320000,6.320000,6.320000
04/06/2015,5.850000,5.850000,5.850000,5.850000
04/07/2015,5.820000,5.820000,5.820000,5.820000
04/08/2015,5.840000,5.840000,5.840000,5.840000
04/09/2015,6.740000,6.740000,6.740000,6.740000
04/10/2015,6.290000,6.290000,6.290000,6.290000
04/13/2015,6.380000,6.380000,6.380000,6.380000
04/14/2015,6.060000,6.060000,6.060000,6.060000
04/15/2015,6.600000,6.600000,6.600000,6.600000
04/16/2015,6.770000,6.770000,6.770000,6.770000
04/17/2015,7.090000,7.090000,7.090000,7.090000
04/20/2015,6.520000,6.520000,6.520000,6.520000
04/21/2015,6.400000,6.400000,6.400000,6.400000
04/22/2015,7.070000,7.070000,7.070000,7.070000
04/23/2015,6.810000,6.810000,6.810000,6.810000
04/24/2015,6.910000,6.910000,6.910000,6.910000
04/27/2015,7.020000,7.020000,7.020000,7.020000
04/28/2015,6.580000,6.580000,6.580000,6.580000
04/29/2015,6.790000,6.790000,6.790000,6.790000
04/30/2015,7.320000,7.320000,7.320000,7.320000
05/01/2015,6.600000,6.600000,6.600000,6.600000
05/04/2015,6.080000,6.080000,6.080000,6.080000
05/05/2015,5.980000,5.980000,5.980000,5.980000
05/06/2015,7.120000,7.120000,7.120000,7.120000
05/07/2015,6.840000,6.840000,6.840000,6.840000
05/08/2015,6.720000,6.720000,6.720000,6.720000
05/11/2015,6.470000,6.470000,6.470000,6.470000
05/12/2015,6.380000,6.380000,6.380000,6.380000
05/13/2015,6.940000,6.940000,6.940000,6.940000
05/14/2015,6.540000,6.540000,6.540000,6.540000
05/15/2015,6.800000,6.800000,6.800000,6.800000
05/18/2015,6.680000,6.680000,6.680000,6.680000
05/19/2015,6.390000,6.390000,6.390000,6.390000
05/20/2015,6.140000,6.140000,6.140000,6.140000
05/21/2015,5.870000,5.870000,5.870000,5.870000
05/22/2015,5.670000,5.670000,5.670000,5.670000
05/26/2015,5.640000,5.640000,5.640000,5.640000
05/27/2015,6.540000,6.540000,6.540000,6.540000
05/28/2015,6.800000,6.800000,6.800000,6.800000
05/29/2015,6.630000,6.630000,6.630000,6.630000
06/01/2015,6.230000,6.230000,6.230000,6.230000
06/02/2015,5.980000,5.980000,5.980000,5.980000
06/03/2015,6.920000,6.920000,6.920000,6.920000
06/04/2015,7.430000,7.430000,7.430000,7.430000
06/05/2015,6.860000,6.860000,6.860000,6.860000
06/08/2015,6.610000,6.610000,6.610000,6.610000
06/09/2015,6.550000,6.550000,6.550000,6.550000
06/10/2015,7.150000,7.150000,7.150000,7.150000
06/11/2015,6.630000,6.630000,6.630000,6.630000
06/12/2015,6.990000,6.990000,6.990000,6.990000
06/15/2015,6.980000,6.980000,6.980000,6.980000
06/16/2015,7.220000,7.220000,7.220000,7.220000
06/17/2015,7.380000,7.380000,7.380000,7.380000
06/18/2015,7.190000,7.190000,7.190000,7.190000
06/19/2015,7.020000,7.020000,7.020000,7.020000
06/22/2015,6.360000,6.360000,6.360000,6.360000
06/23/2015,6.290000,6.290000,6.290000,6.290000
06/24/2015,6.910000,6.910000,6.910000,6.910000
06/25/2015,7.070000,7.070000,7.070000,7.070000
06/26/2015,7.560000,7.560000,7.560000,7.560000
06/29/2015,10.230000,10.230000,10.230000,10.230000
06/30/2015,9.540000,9.540000,9.540000,9.540000
07/01/2015,8.180000,8.180000,8.180000,8.180000
07/02/2015,9.110000,9.110000,9.110000,9.110000
07/06/2015,7.820000,7.820000,7.820000,7.820000
07/07/2015,7.180000,7.180000,7.180000,7.180000
07/08/2015,8.730000,8.730000,8.730000,8.730000
07/09/2015,9.090000,9.090000,9.090000,9.090000
07/10/2015,8.220000,8.220000,8.220000,8.220000
07/13/2015,6.790000,6.790000,6.790000,6.790000
07/14/2015,6.800000,6.800000,6.800000,6.800000
07/15/2015,6.470000,6.470000,6.470000,6.470000
07/16/2015,6.590000,6.590000,6.590000,6.590000
07/17/2015,7.620000,7.620000,7.620000,7.620000
07/20/2015,7.450000,7.450000,7.450000,7.450000
07/21/2015,7.160000,7.160000,7.160000,7.160000
07/22/2015,7.020000,7.020000,7.020000,7.020000
07/23/2015,7.380000,7.380000,7.380000,7.380000
07/24/2015,7.370000,7.370000,7.370000,7.370000
07/27/2015,7.950000,7.950000,7.950000,7.950000
07/28/2015,7.080000,7.080000,7.080000,7.080000
07/29/2015,6.760000,6.760000,6.760000,6.760000
07/30/2015,6.770000,6.770000,6.770000,6.770000
07/31/2015,6.550000,6.550000,6.550000,6.550000
08/03/2015,5.690000,5.690000,5.690000,5.690000
08/04/2015,5.600000,5.600000,5.600000,5.600000
08/05/2015,5.620000,5.620000,5.620000,5.620000
08/06/2015,6.040000,6.040000,6.040000,6.040000
08/07/2015,5.830000,5.830000,5.830000,5.830000
08/10/2015,5.550000,5.550000,5.550000,5.550000
08/11/2015,5.840000,5.840000,5.840000,5.840000
08/12/2015,6.090000,6.090000,6.090000,6.090000
08/13/2015,5.630000,5.630000,5.630000,5.630000
08/14/2015,5.350000,5.350000,5.350000,5.350000
08/17/2015,6.870000,6.870000,6.870000,6.870000
08/18/2015,6.580000,6.580000,6.580000,6.580000
08/19/2015,7.110000,7.110000,7.110000,7.110000
08/20/2015,7.650000,7.650000,7.650000,7.650000
08/21/2015,19.070000,19.070000,19.070000,19.070000
08/24/2015,26.050000,26.050000,26.050000,26.050000
08/25/2015,22.220000,22.220000,22.220000,22.220000
08/26/2015,18.570000,18.570000,18.570000,18.570000
08/27/2015,14.640000,14.640000,14.640000,14.640000
08/28/2015,16.870000,16.870000,16.870000,16.870000
08/31/2015,16.180000,16.180000,16.180000,16.180000
09/01/2015,17.040000,17.040000,17.040000,17.040000
09/02/2015,13.360000,13.360000,13.360000,13.360000
09/03/2015,12.470000,12.470000,12.470000,12.470000
09/04/2015,14.070000,14.070000,14.070000,14.070000
09/08/2015,12.420000,12.420000,12.420000,12.420000
09/09/2015,12.580000,12.580000,12.580000,12.580000
09/10/2015,12.640000,12.640000,12.640000,12.640000
09/11/2015,11.750000,11.750000,11.750000,11.750000
09/14/2015,10.310000,10.310000,10.310000,10.310000
09/15/2015,10.610000,10.610000,10.610000,10.610000
09/16/2015,10.990000,10.990000,10.990000,10.990000
09/17/2015,11.220000,11.220000,11.220000,11.220000
09/18/2015,12.670000,12.670000,12.670000,12.670000
09/21/2015,10.150000,10.150000,10.150000,10.150000
09/22/2015,10.150000,10.150000,10.150000,10.150000
09/23/2015,10.060000,10.060000,10.060000,10.060000
09/24/2015,10.970000,10.970000,10.970000,10.970000
09/25/2015,11.330000,11.330000,11.330000,11.330000
09/28/2015,12.550000,12.550000,12.550000,12.550000
09/29/2015,12.000000,12.000000,12.000000,12.000000
09/30/2015,10.380000,10.380000,10.380000,10.380000
10/01/2015,10.360000,10.360000,10.360000,10.360000
10/02/2015,9.080000,9.080000,9.080000,9.080000
10/05/2015,8.490000,8.490000,8.490000,8.490000
10/06/2015,8.350000,8.350000,8.350000,8.350000
10/07/2015,8.030000,8.030000,8.030000,8.030000
10/08/2015,8.720000,8.720000,8.720000,8.720000
10/09/2015,8.830000,8.830000,8.830000,8.830000
10/12/2015,8.060000,8.060000,8.060000,8.060000
10/13/2015,8.590000,8.590000,8.590000,8.590000
10/14/2015,8.930000,8.930000,8.930000,8.930000
10/15/2015,9.050000,9.050000,9.050000,9.050000
10/16/2015,8.820000,8.820000,8.820000,8.820000
10/19/2015,8.360000,8.360000,8.360000,8.360000
10/20/2015,8.470000,8.470000,8.470000,8.470000
10/21/2015,8.640000,8.640000,8.640000,8.640000
10/22/2015,8.060000,8.060000,8.060000,8.060000
10/23/2015,8.140000,8.140000,8.140000,8.140000
10/26/2015,8.080000,8.080000,8.080000,8.080000
10/27/2015,7.830000,7.830000,7.830000,7.830000
10/28/2015,8.020000,8.020000,8.020000,8.020000
10/29/2015,7.990000,7.990000,7.990000,7.990000
10/30/2015,8.320000,8.320000,8.320000,8.320000
11/02/2015,7.710000,7.710000,7.710000,7.710000
11/03/2015,7.900000,7.900000,7.900000,7.900000
11/04/2015,7.900000,7.900000,7.900000,7.900000
11/05/2015,7.690000,7.690000,7.690000,7.690000
11/06/2015,7.650000,7.650000,7.650000,7.650000
11/09/2015,8.310000,8.310000,8.310000,8.310000
11/10/2015,8.120000,8.120000,8.120000,8.120000
11/11/2015,7.960000,7.960000,7.960000,7.960000
11/12/2015,9.230000,9.230000,9.230000,9.230000
11/13/2015,10.880000,10.880000,10.880000,10.880000
11/16/2015,7.840000,7.840000,7.840000,7.840000
11/17/2015,7.380000,7.380000,7.380000,7.380000
11/18/2015,6.340000,6.340000,6.340000,6.340000
11/19/2015,7.070000,7.070000,7.070000,7.070000
11/20/2015,6.240000,6.240000,6.240000,6.240000
11/23/2015,7.730000,7.730000,7.730000,7.730000
11/24/2015,7.410000,7.410000,7.410000,7.410000
11/25/2015,7.580000,7.580000,7.580000,7.580000
11/27/2015,7.300000,7.300000,7.300000,7.300000
11/30/2015,8.740000,8.740000,8.740000,8.740000
12/01/2015,8.750000,8.750000,8.750000,8.750000
12/02/2015,9.070000,9.070000,9.070000,9.070000
12/03/2015,10.320000,10.320000,10.320000,10.320000
12/04/2015,8.920000,8.920000,8.920000,8.920000
12/07/2015,9.520000,9.520000,9.520000,9.520000
12/08/2015,9.790000,9.790000,9.790000,9.790000
12/09/2015,11.000000,11.000000,11.000000,11.000000
12/10/2015,10.860000,10.860000,10.860000,10.860000
12/11/2015,15.550000,15.550000,15.550000,15.550000
12/14/2015,13.040000,13.040000,13.040000,13.040000
12/15/2015,11.860000,11.860000,11.860000,11.860000
12/16/2015,9.850000,9.850000,9.850000,9.850000
12/17/2015,9.330000,9.330000,9.330000,9.330000
12/18/2015,10.910000,10.910000,10.910000,10.910000
12/21/2015,9.680000,9.680000,9.680000,9.680000
12/22/2015,8.510000,8.510000,8.510000,8.510000
12/23/2015,8.140000,8.140000,8.140000,8.140000
12/24/2015,8.470000,8.470000,8.470000,8.470000
12/28/2015,8.470000,8.470000,8.470000,8.470000
12/29/2015,9.190000,9.190000,9.190000,9.190000
12/30/2015,9.900000,9.900000,9.900000,9.900000
12/31/2015,10.030000,10.030000,10.030000,10.030000
01/04/2016,10.280000,10.280000,10.280000,10.280000
01/05/2016,9.790000,9.790000,9.790000,9.790000
01/06/2016,9.670000,9.670000,9.670000,9.670000
01/07/2016,12.360000,12.360000,12.360000,12.360000
01/08/2016,14.300000,14.300000,14.300000,14.300000
01/11/2016,12.750000,12.750000,12.750000,12.750000
01/12/2016,10.830000,10.830000,10.830000,10.830000
01/13/2016,12.820000,12.820000,12.820000,12.820000
01/14/2016,12.590000,12.590000,12.590000,12.590000
01/15/2016,16.530000,16.530000,16.530000,16.530000
01/19/2016,14.110000,14.110000,14.110000,14.110000
01/20/2016,14.770000,14.770000,14.770000,14.770000
01/21/2016,13.590000,13.590000,13.590000,13.590000
01/22/2016,11.720000,11.720000,11.720000,11.720000
01/25/2016,11.260000,11.260000,11.260000,11.260000
01/26/2016,9.970000,9.970000,9.970000,9.970000
01/27/2016,9.790000,9.790000,9.790000,9.790000
01/28/2016,9.340000,9.340000,9.340000,9.340000
01/29/2016,9.180000,9.180000,9.180000,9.180000
02/01/2016,8.430000,8.430000,8.430000,8.430000
02/02/2016,8.340000,8.340000,8.340000,8.340000
02/03/2016,8.910000,8.910000,8.910000,8.910000
02/04/2016,8.620000,8.620000,8.620000,8.620000
02/05/2016,8.730000,8.730000,8.730000,8.730000
02/08/2016,9.280000,9.280000,9.280000,9.280000
02/09/2016,9.470000,9.470000,9.470000,9.470000
02/10/2016,8.570000,8.570000,8.570000,8.570000
02/11/2016,9.870000,9.870000,9.870000,9.870000
02/12/2016,8.910000,8.910000,8.910000,8.910000
02/16/2016,7.270000,7.270000,7.270000,7.270000
02/17/2016,8.210000,8.210000,8.210000,8.210000
02/18/2016,7.430000,7.430000,7.430000,7.430000
02/19/2016,7.750000,7.750000,7.750000,7.750000
02/22/2016,6.890000,6.890000,6.890000,6.890000
02/23/2016,6.360000,6.360000,6.360000,6.360000
02/24/2016,9.140000,9.140000,9.140000,9.140000
02/25/2016,8.830000,8.830000,8.830000,8.830000
02/26/2016,8.820000,8.820000,8.820000,8.820000
02/29/2016,8.640000,8.640000,8.640000,8.640000
03/01/2016,7.460000,7.460000,7.460000,7.460000
03/02/2016,7.910000,7.910000,7.910000,7.910000
03/03/2016,7.460000,7.460000,7.460000,7.460000
03/04/2016,7.670000,7.670000,7.670000,7.670000
03/07/2016,8.150000,8.150000,8.150000,8.150000
03/08/2016,8.150000,8.150000,8.150000,8.150000
03/09/2016,9.300000,9.300000,9.300000,9.300000
03/10/2016,9.530000,9.530000,9.530000,9.530000
03/11/2016,8.480000,8.480000,8.480000,8.480000
03/14/2016,8.510000,8.510000,8.510000,8.510000
03/15/2016,8.060000,8.060000,8.060000,8.060000
03/16/2016,7.490000,7.490000,7.490000,7.490000
03/17/2016,7.020000,7.020000,7.020000,7.020000
03/18/2016,6.990000,6.990000,6.990000,6.990000
03/21/2016,6.970000,6.970000,6.970000,6.970000
03/22/2016,7.160000,7.160000,7.160000,7.160000
03/23/2016,7.500000,7.500000,7.500000,7.500000
03/24/2016,7.540000,7.540000,7.540000,7.540000
03/28/2016,7.330000,7.330000,7.330000,7.330000
03/29/2016,5.860000,5.860000,5.860000,5.860000
03/30/2016,6.120000,6.120000,6.120000,6.120000
03/31/2016,7.110000,7.110000,7.110000,7.110000
04/01/2016,6.840000,6.840000,6.840000,6.840000
04/04/2016,7.100000,7.100000,7.100000,7.100000
04/05/2016,6.940000,6.940000,6.940000,6.940000
04/06/2016,6.590000,6.590000,6.590000,6.590000
04/07/2016,8.100000,8.100000,8.100000,8.100000
04/08/2016,8.090000,8.090000,8.090000,8.090000
04/11/2016,7.430000,7.430000,7.430000,7.430000
04/12/2016,6.960000,6.960000,6.960000,6.960000
04/13/2016,6.520000,6.520000,6.520000,6.520000
04/14/2016,7.280000,7.280000,7.280000,7.280000
04/15/2016,7.140000,7.140000,7.140000,7.140000
04/18/2016,6.460000,6.460000,6.460000,6.460000
04/19/2016,6.090000,6.090000,6.090000,6.090000
04/20/2016,6.630000,6.630000,6.630000,6.630000
04/21/2016,6.730000,6.730000,6.730000,6.730000
04/22/2016,6.370000,6.370000,6.370000,6.370000
04/25/2016,6.460000,6.460000,6.460000,6.460000
04/26/2016,6.090000,6.090000,6.090000,6.090000
04/27/2016,6.800000,6.800000,6.800000,6.800000
04/28/2016,8.060000,8.060000,8.060000,8.060000
04/29/2016,8.280000,8.280000,8.280000,8.280000
05/02/2016,6.880000,6.880000,6.880000,6.880000
05/03/2016,7.140000,7.140000,7.140000,7.140000
05/04/2016,7.880000,7.880000,7.880000,7.880000
05/05/2016,7.760000,7.760000,7.760000,7.760000
05/06/2016,7.040000,7.040000,7.040000,7.040000
05/09/2016,6.570000,6.570000,6.570000,6.570000
05/10/2016,5.560000,5.560000,5.560000,5.560000
05/11/2016,6.800000,6.800000,6.800000,6.800000
05/12/2016,6.620000,6.620000,6.620000,6.620000
05/13/2016,6.860000,6.860000,6.860000,6.860000
05/16/2016,6.440000,6.440000,6.440000,6.440000
05/17/2016,6.560000,6.560000,6.560000,6.560000
05/18/2016,7.390000,7.390000,7.390000,7.390000
05/19/2016,7.360000,7.360000,7.360000,7.360000
05/20/2016,6.930000,6.930000,6.930000,6.930000
05/23/2016,6.220000,6.220000,6.220000,6.220000
05/24/2016,6.690000,6.690000,6.690000,6.690000
05/25/2016,6.720000,6.720000,6.720000,6.720000
05/26/2016,6.630000,6.630000,6.630000,6.630000
05/27/2016,6.380000,6.380000,6.380000,6.380000
05/31/2016,6.230000,6.230000,6.230000,6.230000
06/01/2016,7.310000,7.310000,7.310000,7.310000
06/02/2016,6.990000,6.990000,6.990000,6.990000
06/03/2016,6.750000,6.750000,6.750000,6.750000
06/06/2016,6.740000,6.740000,6.740000,6.740000
06/07/2016,7.290000,7.290000,7.290000,7.290000
06/08/2016,7.700000,7.700000,7.700000,7.700000
06/09/2016,7.980000,7.980000,7.980000,7.980000
06/10/2016,9.650000,9.650000,9.650000,9.650000
06/13/2016,13.020000,13.020000,13.020000,13.020000
06/14/2016,12.650000,12.650000,12.650000,12.650000
06/15/2016,12.780000,12.780000,12.780000,12.780000
06/16/2016,12.140000,12.140000,12.140000,12.140000
06/17/2016,11.270000,11.270000,11.270000,11.270000
06/20/2016,10.240000,10.240000,10.240000,10.240000
06/21/2016,9.930000,9.930000,9.930000,9.930000
06/22/2016,12.300000,12.300000,12.300000,12.300000
06/23/2016,10.760000,10.760000,10.760000,10.760000
06/24/2016,14.810000,14.810000,14.810000,14.810000
06/27/2016,11.930000,11.930000,11.930000,11.930000
06/28/2016,9.360000,9.360000,9.360000,9.360000
06/29/2016,8.890000,8.890000,8.890000,8.890000
06/30/2016,9.030000,9.030000,9.030000,9.030000
07/01/2016,7.980000,7.980000,7.980000,7.980000
07/05/2016,7.560000,7.560000,7.560000,7.560000
07/06/2016,7.560000,7.560000,7.560000,7.560000
07/07/2016,7.830000,7.830000,7.830000,7.830000
07/08/2016,7.270000,7.270000,7.270000,7.270000
07/11/2016,6.910000,6.910000,6.910000,6.910000
07/12/2016,7.060000,7.060000,7.060000,7.060000
07/13/2016,6.790000,6.790000,6.790000,6.790000
07/14/2016,6.710000,6.710000,6.710000,6.710000
07/15/2016,6.640000,6.640000,6.640000,6.640000
07/18/2016,6.330000,6.330000,6.330000,6.330000
07/19/2016,7.110000,7.110000,7.110000,7.110000
07/20/2016,6.240000,6.240000,6.240000,6.240000
07/21/2016,7.120000,7.120000,7.120000,7.120000
07/22/2016,7.590000,7.590000,7.590000,7.590000
07/25/2016,7.470000,7.470000,7.470000,7.470000
07/26/2016,7.080000,7.080000,7.080000,7.080000
07/27/2016,7.280000,7.280000,7.280000,7.280000
07/28/2016,7.180000,7.180000,7.180000,7.180000
07/29/2016,6.820000,6.820000,6.820000,6.820000
08/01/2016,7.030000,7.030000,7.030000,7.030000
08/02/2016,6.830000,6.830000,6.830000,6.830000
08/03/2016,7.060000,7.060000,7.060000,7.060000
08/04/2016,6.570000,6.570000,6.570000,6.570000
08/05/2016,6.390000,6.390000,6.390000,6.390000
08/08/2016,5.990000,5.990000,5.990000,5.990000
08/09/2016,6.510000,6.510000,6.510000,6.510000
08/10/2016,6.940000,6.940000,6.940000,6.940000
08/11/2016,6.830000,6.830000,6.830000,6.830000
08/12/2016,6.870000,6.870000,6.870000,6.870000
08/15/2016,6.670000,6.670000,6.670000,6.670000
08/16/2016,6.880000,6.880000,6.880000,6.880000
08/17/2016,7.310000,7.310000,7.310000,7.310000
08/18/2016,6.710000,6.710000,6.710000,6.710000
08/19/2016,6.520000,6.520000,6.520000,6.520000
08/22/2016,6.480000,6.480000,6.480000,6.480000
08/23/2016,6.350000,6.350000,6.350000,6.350000
08/24/2016,7.760000,7.760000,7.760000,7.760000
08/25/2016,7.500000,7.500000,7.500000,7.500000
08/26/2016,7.260000,7.260000,7.260000,7.260000
08/29/2016,6.950000,6.950000,6.950000,6.950000
08/30/2016,7.040000,7.040000,7.040000,7.040000
08/31/2016,7.240000,7.240000,7.240000,7.240000
09/01/2016,7.010000,7.010000,7.010000,7.010000
09/02/2016,6.160000,6.160000,6.160000,6.160000
09/06/2016,6.090000,6.090000,6.090000,6.090000
09/07/2016,6.370000,6.370000,6.370000,6.370000
09/08/2016,6.710000,6.710000,6.710000,6.710000
09/09/2016,8.320000,8.320000,8.320000,8.320000
09/12/2016,7.320000,7.320000,7.320000,7.320000
09/13/2016,8.240000,8.240000,8.240000,8.240000
09/14/2016,7.610000,7.610000,7.610000,7.610000
09/15/2016,7.920000,7.920000,7.920000,7.920000
09/16/2016,7.630000,7.630000,7.630000,7.630000
09/19/2016,7.380000,7.380000,7.380000,7.380000
09/20/2016,7.240000,7.240000,7.240000,7.240000
09/21/2016,5.800000,5.800000,5.800000,5.800000
09/22/2016,5.970000,5.970000,5.970000,5.970000
09/23/2016,5.840000,5.840000,5.840000,5.840000
09/26/2016,6.130000,6.130000,6.130000,6.130000
09/27/2016,5.900000,5.900000,5.900000,5.900000
09/28/2016,5.780000,5.780000,5.780000,5.780000
09/29/2016,6.600000,6.600000,6.600000,6.600000
09/30/2016,6.380000,6.380000,6.380000,6.380000
10/03/2016,5.780000,5.780000,5.780000,5.780000
10/04/2016,5.170000,5.170000,5.170000,5.170000
10/05/2016,5.320000,5.320000,5.320000,5.320000
10/06/2016,5.470000,5.470000,5.470000,5.470000
10/07/2016,5.290000,5.290000,5.290000,5.290000
10/10/2016,4.800000,4.800000,4.800000,4.800000
10/11/2016,4.730000,4.730000,4.730000,4.730000
10/12/2016,5.300000,5.300000,5.300000,5.300000
10/13/2016,5.980000,5.980000,5.980000,5.980000
10/14/2016,6.300000,6.300000,6.300000,6.300000
10/17/2016,6.620000,6.620000,6.620000,6.620000
10/18/2016,6.430000,6.430000,6.430000,6.430000
10/19/2016,6.460000,6.460000,6.460000,6.460000
10/20/2016,6.340000,6.340000,6.340000,6.340000
10/21/2016,6.080000,6.080000,6.080000,6.080000
10/24/2016,6.050000,6.050000,6.050000,6.050000
10/25/2016,6.160000,6.160000,6.160000,6.160000
10/26/2016,6.640000,6.640000,6.640000,6.640000
10/27/2016,6.810000,6.810000,6.810000,6.810000
10/28/2016,8.320000,8.320000,8.320000,8.320000
10/31/2016,8.290000,8.290000,8.290000,8.290000
11/01/2016,8.710000,8.710000,8.710000,8.710000
11/02/2016,9.320000,9.320000,9.320000,9.320000
11/03/2016,13.510000,13.510000,13.510000,13.510000
11/04/2016,13.550000,13.550000,13.550000,13.550000
11/07/2016,10.820000,10.820000,10.820000,10.820000
11/08/2016,11.100000,11.100000,11.100000,11.100000
11/09/2016,8.150000,8.150000,8.150000,8.150000
11/10/2016,7.670000,7.670000,7.670000,7.670000
11/11/2016,6.010000,6.010000,6.010000,6.010000
11/14/2016,5.860000,5.860000,5.860000,5.860000
11/15/2016,5.330000,5.330000,5.330000,5.330000
11/16/2016,5.960000,5.960000,5.960000,5.960000
11/17/2016,6.400000,6.400000,6.400000,6.400000
11/18/2016,6.350000,6.350000,6.350000,6.350000
11/21/2016,5.830000,5.830000,5.830000,5.830000
11/22/2016,6.230000,6.230000,6.230000,6.230000
11/23/2016,6.380000,6.380000,6.380000,6.380000
11/25/2016,6.700000,6.700000,6.700000,6.700000
11/28/2016,6.540000,6.540000,6.540000,6.540000
11/29/2016,6.780000,6.780000,6.780000,6.780000
11/30/2016,6.800000,6.800000,6.800000,6.800000
12/01/2016,7.210000,7.210000,7.210000,7.210000
12/02/2016,7.460000,7.460000,7.460000,7.460000
12/05/2016,6.160000,6.160000,6.160000,6.160000
12/06/2016,5.760000,5.760000,5.760000,5.760000
12/07/2016,6.150000,6.150000,6.150000,6.150000
12/08/2016,6.300000,6.300000,6.300000,6.300000
12/09/2016,6.000000,6.000000,6.000000,6.000000
12/12/2016,6.260000,6.260000,6.260000,6.260000
12/13/2016,6.200000,6.200000,6.200000,6.200000
12/14/2016,6.960000,6.960000,6.960000,6.960000
12/15/2016,7.350000,7.350000,7.350000,7.350000
12/16/2016,7.220000,7.220000,7.220000,7.220000
12/19/2016,6.520000,6.520000,6.520000,6.520000
12/20/2016,5.890000,5.890000,5.890000,5.890000
12/21/2016,5.440000,5.440000,5.440000,5.440000
12/22/2016,5.650000,5.650000,5.650000,5.650000
12/23/2016,5.890000,5.890000,5.890000,5.890000
12/27/2016,5.860000,5.860000,5.860000,5.860000
12/28/2016,6.250000,6.250000,6.250000,6.250000
12/29/2016,6.560000,6.560000,6.560000,6.560000
12/30/2016,7.550000,7.550000,7.550000,7.550000
01/03/2017,6.210000,6.210000,6.210000,6.210000
01/04/2017,5.910000,5.910000,5.910000,5.910000
01/05/2017,5.660000,5.660000,5.660000,5.660000
01/06/2017,5.420000,5.420000,5.420000,5.420000
01/09/2017,5.100000,5.100000,5.100000,5.100000
01/10/2017,5.530000,5.530000,5.530000,5.530000
01/11/2017,5.170000,5.170000,5.170000,5.170000
01/12/2017,5.470000,5.470000,5.470000,5.470000
01/13/2017,6.070000,6.070000,6.070000,6.070000
01/17/2017,6.640000,6.640000,6.640000,6.640000
01/18/2017,7.820000,7.820000,7.820000,7.820000
